id,year,round,roundname,date,hteam,hteamid,hscore,ateam,ateamid,ascore,venue,winner,complete,is_final,is_grand_final,margin,is_home_win,season,round_number
34341,2023,10,Round 10,2023-05-19 19:50:00,Port Adelaide,13,80,Melbourne,11,76,Adelaide Oval,Port Adelaide,100,0,0,4,1,2023,10
34342,2023,10,Round 10,2023-05-20 13:45:00,North Melbourne,12,90,Sydney,16,93,Docklands,Sydney,100,0,0,-3,0,2023,10
34343,2023,10,Round 10,2023-05-20 14:10:00,Western Bulldogs,18,85,Adelaide,1,40,Eureka Stadium,Western Bulldogs,100,0,0,45,1,2023,10
34344,2023,10,Round 10,2023-05-20 16:35:00,Fremantle,6,106,Geelong,7,77,Perth Stadium,Fremantle,100,0,0,29,1,2023,10
34345,2023,10,Round 10,2023-05-20 19:30:00,Brisbane,2,107,Gold Coast,8,64,Gabba,Brisbane,100,0,0,43,1,2023,10
34346,2023,10,Round 10,2023-05-20 19:40:00,Essendon,5,71,Richmond,14,70,M.C.G.,Essendon,100,0,0,1,1,2023,10
34347,2023,10,Round 10,2023-05-21 13:10:00,Hawthorn,10,142,West Coast,17,26,York Park,Hawthorn,100,0,0,116,1,2023,10
34348,2023,10,Round 10,2023-05-21 15:20:00,Carlton,3,57,Collingwood,4,85,M.C.G.,Collingwood,100,0,0,-28,0,2023,10
34349,2023,10,Round 10,2023-05-21 16:40:00,Greater Western Sydney,9,80,St Kilda,15,92,Sydney Showground,St Kilda,100,0,0,-12,0,2023,10
34350,2023,11,Round 11,2023-05-26 19:50:00,Sydney,16,77,Carlton,3,51,S.C.G.,Sydney,100,0,0,26,1,2023,11
34351,2023,11,Round 11,2023-05-27 13:45:00,St Kilda,15,78,Hawthorn,10,88,Docklands,Hawthorn,100,0,0,-10,0,2023,11
34352,2023,11,Round 11,2023-05-27 14:10:00,Melbourne,11,72,Fremantle,6,79,M.C.G.,Fremantle,100,0,0,-7,0,2023,11
34353,2023,11,Round 11,2023-05-27 16:35:00,Geelong,7,74,Greater Western Sydney,9,81,Kardinia Park,Greater Western Sydney,100,0,0,-7,0,2023,11
34354,2023,11,Round 11,2023-05-27 19:25:00,Gold Coast,8,84,Western Bulldogs,18,77,Marrara Oval,Gold Coast,100,0,0,7,1,2023,11
34355,2023,11,Round 11,2023-05-27 19:40:00,West Coast,17,46,Essendon,5,96,Perth Stadium,Essendon,100,0,0,-50,0,2023,11
34356,2023,11,Round 11,2023-05-28 13:10:00,Richmond,14,67,Port Adelaide,13,77,M.C.G.,Port Adelaide,100,0,0,-10,0,2023,11
34357,2023,11,Round 11,2023-05-28 15:20:00,Collingwood,4,105,North Melbourne,12,70,Docklands,Collingwood,100,0,0,35,1,2023,11
34358,2023,11,Round 11,2023-05-28 16:40:00,Adelaide,1,95,Brisbane,2,78,Adelaide Oval,Adelaide,100,0,0,17,1,2023,11
34359,2023,12,Round 12,2023-06-02 19:50:00,Melbourne,11,61,Carlton,3,44,M.C.G.,Melbourne,100,0,0,17,1,2023,12
34360,2023,12,Round 12,2023-06-03 13:45:00,Port Adelaide,13,151,Hawthorn,10,96,Adelaide Oval,Port Adelaide,100,0,0,55,1,2023,12
34361,2023,12,Round 12,2023-06-03 16:35:00,West Coast,17,57,Collingwood,4,120,Perth Stadium,Collingwood,100,0,0,-63,0,2023,12
34362,2023,12,Round 12,2023-06-03 19:25:00,Western Bulldogs,18,75,Geelong,7,97,Docklands,Geelong,100,0,0,-22,0,2023,12
34363,2023,12,Round 12,2023-06-03 19:30:00,Gold Coast,8,112,Adelaide,1,87,Marrara Oval,Gold Coast,100,0,0,25,1,2023,12
34364,2023,12,Round 12,2023-06-04 13:10:00,Greater Western Sydney,9,104,Richmond,14,110,Sydney Showground,Richmond,100,0,0,-6,0,2023,12
34365,2023,12,Round 12,2023-06-04 16:40:00,Essendon,5,105,North Melbourne,12,99,Docklands,Essendon,100,0,0,6,1,2023,12
34366,2023,13,Round 13,2023-06-08 19:10:00,Sydney,16,66,St Kilda,15,80,S.C.G.,St Kilda,100,0,0,-14,0,2023,13
34367,2023,13,Round 13,2023-06-09 19:50:00,Western Bulldogs,18,85,Port Adelaide,13,107,Docklands,Port Adelaide,100,0,0,-22,0,2023,13
34368,2023,13,Round 13,2023-06-10 13:45:00,Hawthorn,10,98,Brisbane,2,73,M.C.G.,Hawthorn,100,0,0,25,1,2023,13
34369,2023,13,Round 13,2023-06-10 16:35:00,Adelaide,1,174,West Coast,17,52,Adelaide Oval,Adelaide,100,0,0,122,1,2023,13
34370,2023,13,Round 13,2023-06-10 19:25:00,Fremantle,6,70,Richmond,14,85,Perth Stadium,Richmond,100,0,0,-15,0,2023,13
34371,2023,13,Round 13,2023-06-11 15:20:00,North Melbourne,12,75,Greater Western Sydney,9,103,Bellerive Oval,Greater Western Sydney,100,0,0,-28,0,2023,13
34372,2023,13,Round 13,2023-06-11 19:15:00,Carlton,3,52,Essendon,5,86,M.C.G.,Essendon,100,0,0,-34,0,2023,13
34373,2023,13,Round 13,2023-06-12 15:20:00,Melbourne,11,66,Collingwood,4,62,M.C.G.,Melbourne,100,0,0,4,1,2023,13
34374,2023,14,Round 14,2023-06-15 19:40:00,Port Adelaide,13,110,Geelong,7,72,Adelaide Oval,Port Adelaide,100,0,0,38,1,2023,14
34375,2023,14,Round 14,2023-06-16 19:50:00,Brisbane,2,97,Sydney,16,81,Gabba,Brisbane,100,0,0,16,1,2023,14
34376,2023,14,Round 14,2023-06-17 16:35:00,Greater Western Sydney,9,106,Fremantle,6,36,Sydney Showground,Greater Western Sydney,100,0,0,70,1,2023,14
34377,2023,14,Round 14,2023-06-17 19:25:00,Richmond,14,90,St Kilda,15,70,M.C.G.,Richmond,100,0,0,20,1,2023,14
34378,2023,14,Round 14,2023-06-18 13:10:00,Carlton,3,120,Gold Coast,8,61,M.C.G.,Carlton,100,0,0,59,1,2023,14
34379,2023,14,Round 14,2023-06-18 16:40:00,North Melbourne,12,84,Western Bulldogs,18,105,Docklands,Western Bulldogs,100,0,0,-21,0,2023,14
34380,2023,15,Round 15,2023-06-22 19:20:00,Geelong,7,78,Melbourne,11,63,Kardinia Park,Geelong,100,0,0,15,1,2023,15
34381,2023,15,Round 15,2023-06-23 19:50:00,St Kilda,15,56,Brisbane,2,84,Docklands,Brisbane,100,0,0,-28,0,2023,15
34382,2023,15,Round 15,2023-06-24 16:35:00,Sydney,16,205,West Coast,17,34,S.C.G.,Sydney,100,0,0,171,1,2023,15
34383,2023,15,Round 15,2023-06-24 19:25:00,Fremantle,6,93,Essendon,5,61,Perth Stadium,Fremantle,100,0,0,32,1,2023,15
34384,2023,15,Round 15,2023-06-25 13:10:00,Collingwood,4,82,Adelaide,1,80,M.C.G.,Collingwood,100,0,0,2,1,2023,15
34385,2023,15,Round 15,2023-06-25 16:40:00,Gold Coast,8,101,Hawthorn,10,34,Carrara,Gold Coast,100,0,0,67,1,2023,15
34386,2023,16,Round 16,2023-06-29 19:20:00,Brisbane,2,134,Richmond,14,53,Gabba,Brisbane,100,0,0,81,1,2023,16
34387,2023,16,Round 16,2023-07-01 19:25:00,Essendon,5,74,Port Adelaide,13,78,M.C.G.,Port Adelaide,100,0,0,-4,0,2023,16
34388,2023,16,Round 16,2023-07-01 16:35:00,Gold Coast,8,42,Collingwood,4,120,Carrara,Collingwood,100,0,0,-78,0,2023,16
34389,2023,16,Round 16,2023-07-02 13:10:00,Hawthorn,10,52,Carlton,3,112,M.C.G.,Carlton,100,0,0,-60,0,2023,16
34390,2023,16,Round 16,2023-06-30 19:50:00,Sydney,16,54,Geelong,7,54,S.C.G.,Draw,100,0,0,0,0,2023,16
34391,2023,16,Round 16,2023-07-01 13:45:00,Western Bulldogs,18,102,Fremantle,6,73,Docklands,Western Bulldogs,100,0,0,29,1,2023,16
34392,2023,16,Round 16,2023-07-01 13:45:00,Adelaide,1,138,North Melbourne,12,72,Adelaide Oval,Adelaide,100,0,0,66,1,2023,16
34393,2023,16,Round 16,2023-07-02 15:20:00,Melbourne,11,45,Greater Western Sydney,9,47,Traeger Park,Greater Western Sydney,100,0,0,-2,0,2023,16
34394,2023,16,Round 16,2023-07-02 16:40:00,West Coast,17,77,St Kilda,15,85,Perth Stadium,St Kilda,100,0,0,-8,0,2023,16
34395,2023,17,Round 17,2023-07-08 13:45:00,Brisbane,2,116,West Coast,17,35,Gabba,Brisbane,100,0,0,81,1,2023,17
34396,2023,17,Round 17,2023-07-09 15:20:00,Essendon,5,115,Adelaide,1,97,Docklands,Essendon,100,0,0,18,1,2023,17
34397,2023,17,Round 17,2023-07-09 13:10:00,Geelong,7,125,North Melbourne,12,63,Kardinia Park,Geelong,100,0,0,62,1,2023,17
34398,2023,17,Round 17,2023-07-08 16:35:00,Greater Western Sydney,9,85,Hawthorn,10,72,Sydney Showground,Greater Western Sydney,100,0,0,13,1,2023,17
34399,2023,17,Round 17,2023-07-06 19:20:00,Richmond,14,88,Sydney,16,75,M.C.G.,Richmond,100,0,0,13,1,2023,17
34400,2023,17,Round 17,2023-07-08 19:25:00,St Kilda,15,58,Melbourne,11,79,Docklands,Melbourne,100,0,0,-21,0,2023,17
34401,2023,17,Round 17,2023-07-07 19:50:00,Western Bulldogs,18,77,Collingwood,4,89,Docklands,Collingwood,100,0,0,-12,0,2023,17
34402,2023,17,Round 17,2023-07-08 19:40:00,Port Adelaide,13,106,Gold Coast,8,73,Adelaide Oval,Port Adelaide,100,0,0,33,1,2023,17
34403,2023,17,Round 17,2023-07-09 16:40:00,Fremantle,6,45,Carlton,3,98,Perth Stadium,Carlton,100,0,0,-53,0,2023,17
34404,2023,18,Round 18,2023-07-15 16:35:00,Carlton,3,122,Port Adelaide,13,72,Docklands,Carlton,100,0,0,50,1,2023,18
34405,2023,18,Round 18,2023-07-15 13:45:00,Collingwood,4,113,Fremantle,6,67,M.C.G.,Collingwood,100,0,0,46,1,2023,18
34406,2023,18,Round 18,2023-07-15 19:25:00,Geelong,7,122,Essendon,5,45,Kardinia Park,Geelong,100,0,0,77,1,2023,18
34407,2023,18,Round 18,2023-07-15 14:10:00,Gold Coast,8,77,St Kilda,15,51,Carrara,Gold Coast,100,0,0,26,1,2023,18
34408,2023,18,Round 18,2023-07-14 19:50:00,Melbourne,11,105,Brisbane,2,104,M.C.G.,Melbourne,100,0,0,1,1,2023,18
34409,2023,18,Round 18,2023-07-16 13:10:00,North Melbourne,12,40,Hawthorn,10,88,Docklands,Hawthorn,100,0,0,-48,0,2023,18
34410,2023,18,Round 18,2023-07-13 19:20:00,Sydney,16,78,Western Bulldogs,18,76,S.C.G.,Sydney,100,0,0,2,1,2023,18
34411,2023,18,Round 18,2023-07-15 19:40:00,Adelaide,1,57,Greater Western Sydney,9,71,Adelaide Oval,Greater Western Sydney,100,0,0,-14,0,2023,18
34412,2023,18,Round 18,2023-07-16 16:40:00,West Coast,17,60,Richmond,14,98,Perth Stadium,Richmond,100,0,0,-38,0,2023,18
34413,2023,19,Round 19,2023-07-22 16:35:00,Brisbane,2,64,Geelong,7,53,Gabba,Brisbane,100,0,0,11,1,2023,19
34414,2023,19,Round 19,2023-07-22 14:10:00,Carlton,3,140,West Coast,17,69,Docklands,Carlton,100,0,0,71,1,2023,19
34415,2023,19,Round 19,2023-07-21 19:50:00,Essendon,5,49,Western Bulldogs,18,90,Docklands,Western Bulldogs,100,0,0,-41,0,2023,19
34416,2023,19,Round 19,2023-07-23 13:10:00,Greater Western Sydney,9,103,Gold Coast,8,63,Manuka Oval,Greater Western Sydney,100,0,0,40,1,2023,19
34417,2023,19,Round 19,2023-07-23 15:20:00,Melbourne,11,97,Adelaide,1,93,M.C.G.,Melbourne,100,0,0,4,1,2023,19
34418,2023,19,Round 19,2023-07-22 13:45:00,Richmond,14,96,Hawthorn,10,95,M.C.G.,Richmond,100,0,0,1,1,2023,19
34419,2023,19,Round 19,2023-07-23 16:40:00,St Kilda,15,69,North Melbourne,12,61,Docklands,St Kilda,100,0,0,8,1,2023,19
34420,2023,19,Round 19,2023-07-22 19:40:00,Port Adelaide,13,83,Collingwood,4,85,Adelaide Oval,Collingwood,100,0,0,-2,0,2023,19
34421,2023,19,Round 19,2023-07-22 19:40:00,Fremantle,6,76,Sydney,16,105,Perth Stadium,Sydney,100,0,0,-29,0,2023,19
34422,2023,20,Round 20,2023-07-28 19:50:00,Collingwood,4,76,Carlton,3,93,M.C.G.,Carlton,100,0,0,-17,0,2023,20
34423,2023,20,Round 20,2023-07-29 19:25:00,Essendon,5,99,Sydney,16,101,Docklands,Sydney,100,0,0,-2,0,2023,20
34424,2023,20,Round 20,2023-07-29 13:45:00,Geelong,7,64,Fremantle,6,71,Kardinia Park,Fremantle,100,0,0,-7,0,2023,20
34425,2023,20,Round 20,2023-07-29 16:35:00,Gold Coast,8,96,Brisbane,2,55,Carrara,Gold Coast,100,0,0,41,1,2023,20
34426,2023,20,Round 20,2023-07-30 13:10:00,Hawthorn,10,93,St Kilda,15,122,Docklands,St Kilda,100,0,0,-29,0,2023,20
34427,2023,20,Round 20,2023-07-30 15:20:00,Richmond,14,98,Melbourne,11,130,M.C.G.,Melbourne,100,0,0,-32,0,2023,20
34428,2023,20,Round 20,2023-07-29 13:45:00,Western Bulldogs,18,73,Greater Western Sydney,9,78,Eureka Stadium,Greater Western Sydney,100,0,0,-5,0,2023,20
34429,2023,20,Round 20,2023-07-29 19:40:00,Adelaide,1,112,Port Adelaide,13,65,Adelaide Oval,Adelaide,100,0,0,47,1,2023,20
34430,2023,20,Round 20,2023-07-30 16:40:00,West Coast,17,72,North Melbourne,12,67,Perth Stadium,West Coast,100,0,0,5,1,2023,20
34431,2023,21,Round 21,2023-08-05 13:45:00,Essendon,5,73,West Coast,17,72,Docklands,Essendon,100,0,0,1,1,2023,21
34432,2023,21,Round 21,2023-08-05 19:25:00,Geelong,7,97,Port Adelaide,13,85,Kardinia Park,Geelong,100,0,0,12,1,2023,21
34433,2023,21,Round 21,2023-08-05 19:30:00,Greater Western Sydney,9,85,Sydney,16,96,Sydney Showground,Sydney,100,0,0,-11,0,2023,21
34434,2023,21,Round 21,2023-08-05 16:35:00,Hawthorn,10,105,Collingwood,4,73,M.C.G.,Hawthorn,100,0,0,32,1,2023,21
34435,2023,21,Round 21,2023-08-06 13:10:00,North Melbourne,12,71,Melbourne,11,103,Bellerive Oval,Melbourne,100,0,0,-32,0,2023,21
34436,2023,21,Round 21,2023-08-06 15:20:00,St Kilda,15,54,Carlton,3,73,Docklands,Carlton,100,0,0,-19,0,2023,21
34437,2023,21,Round 21,2023-08-04 19:50:00,Western Bulldogs,18,126,Richmond,14,71,Docklands,Western Bulldogs,100,0,0,55,1,2023,21
34438,2023,21,Round 21,2023-08-05 14:10:00,Adelaide,1,89,Gold Coast,8,61,Adelaide Oval,Adelaide,100,0,0,28,1,2023,21
34439,2023,21,Round 21,2023-08-06 16:40:00,Fremantle,6,74,Brisbane,2,77,Perth Stadium,Brisbane,100,0,0,-3,0,2023,21
34440,2023,22,Round 22,2023-08-12 19:30:00,Carlton,3,60,Melbourne,11,56,M.C.G.,Carlton,100,0,0,4,1,2023,22
34441,2023,22,Round 22,2023-08-12 16:35:00,Brisbane,2,99,Adelaide,1,93,Gabba,Brisbane,100,0,0,6,1,2023,22
34442,2023,22,Round 22,2023-08-11 19:50:00,Collingwood,4,109,Geelong,7,101,M.C.G.,Collingwood,100,0,0,8,1,2023,22
34443,2023,22,Round 22,2023-08-13 13:10:00,Hawthorn,10,67,Western Bulldogs,18,64,York Park,Hawthorn,100,0,0,3,1,2023,22
34444,2023,22,Round 22,2023-08-12 13:45:00,North Melbourne,12,77,Essendon,5,86,Docklands,Essendon,100,0,0,-9,0,2023,22
34445,2023,22,Round 22,2023-08-13 15:20:00,St Kilda,15,93,Richmond,14,57,Docklands,St Kilda,100,0,0,36,1,2023,22
34446,2023,22,Round 22,2023-08-12 13:45:00,Sydney,16,114,Gold Coast,8,90,S.C.G.,Sydney,100,0,0,24,1,2023,22
34447,2023,22,Round 22,2023-08-13 16:40:00,Port Adelaide,13,136,Greater Western Sydney,9,85,Adelaide Oval,Port Adelaide,100,0,0,51,1,2023,22
34448,2023,22,Round 22,2023-08-12 20:10:00,West Coast,17,33,Fremantle,6,134,Perth Stadium,Fremantle,100,0,0,-101,0,2023,22
34449,2023,23,Round 23,2023-08-18 19:50:00,Collingwood,4,100,Brisbane,2,124,Docklands,Brisbane,100,0,0,-24,0,2023,23
34450,2023,23,Round 23,2023-08-19 14:10:00,Gold Coast,8,87,Carlton,3,91,Carrara,Carlton,100,0,0,-4,0,2023,23
34451,2023,23,Round 23,2023-08-19 16:35:00,Greater Western Sydney,9,162,Essendon,5,36,Sydney Showground,Greater Western Sydney,100,0,0,126,1,2023,23
34452,2023,23,Round 23,2023-08-20 15:20:00,Melbourne,11,87,Hawthorn,10,60,M.C.G.,Melbourne,100,0,0,27,1,2023,23
34453,2023,23,Round 23,2023-08-19 13:45:00,Richmond,14,101,North Melbourne,12,72,M.C.G.,Richmond,100,0,0,29,1,2023,23
34454,2023,23,Round 23,2023-08-19 19:25:00,St Kilda,15,88,Geelong,7,55,Docklands,St Kilda,100,0,0,33,1,2023,23
34455,2023,23,Round 23,2023-08-20 13:10:00,Western Bulldogs,18,85,West Coast,17,92,Docklands,West Coast,100,0,0,-7,0,2023,23
34456,2023,23,Round 23,2023-08-19 19:40:00,Adelaide,1,73,Sydney,16,74,Adelaide Oval,Sydney,100,0,0,-1,0,2023,23
34457,2023,23,Round 23,2023-08-20 16:40:00,Fremantle,6,58,Port Adelaide,13,74,Perth Stadium,Port Adelaide,100,0,0,-16,0,2023,23
34458,2023,24,Round 24,2023-08-26 16:35:00,Brisbane,2,72,St Kilda,15,60,Gabba,Brisbane,100,0,0,12,1,2023,24
34459,2023,24,Round 24,2023-08-27 18:10:00,Carlton,3,73,Greater Western Sydney,9,105,Docklands,Greater Western Sydney,100,0,0,-32,0,2023,24
34460,2023,24,Round 24,2023-08-25 19:50:00,Essendon,5,31,Collingwood,4,101,M.C.G.,Collingwood,100,0,0,-70,0,2023,24
34461,2023,24,Round 24,2023-08-26 19:25:00,Geelong,7,79,Western Bulldogs,18,104,Kardinia Park,Western Bulldogs,100,0,0,-25,0,2023,24
34462,2023,24,Round 24,2023-08-26 13:45:00,Hawthorn,10,56,Fremantle,6,93,M.C.G.,Fremantle,100,0,0,-37,0,2023,24
34463,2023,24,Round 24,2023-08-26 13:45:00,North Melbourne,12,132,Gold Coast,8,97,Bellerive Oval,North Melbourne,100,0,0,35,1,2023,24
34464,2023,24,Round 24,2023-08-27 15:20:00,Sydney,16,56,Melbourne,11,77,S.C.G.,Melbourne,100,0,0,-21,0,2023,24
34465,2023,24,Round 24,2023-08-27 12:30:00,Port Adelaide,13,94,Richmond,14,63,Adelaide Oval,Port Adelaide,100,0,0,31,1,2023,24
34466,2023,24,Round 24,2023-08-26 20:10:00,West Coast,17,78,Adelaide,1,123,Perth Stadium,Adelaide,100,0,0,-45,0,2023,24
34674,2023,25,Finals Week 1,2023-09-08 19:50:00,Carlton,3,74,Sydney,16,68,M.C.G.,Carlton,100,2,0,6,1,2023,25
34675,2023,25,Finals Week 1,2023-09-09 15:20:00,St Kilda,15,77,Greater Western Sydney,9,101,M.C.G.,Greater Western Sydney,100,2,0,-24,0,2023,25
34676,2023,25,Finals Week 1,2023-09-07 19:20:00,Collingwood,4,60,Melbourne,11,53,M.C.G.,Collingwood,100,3,0,7,1,2023,25
34677,2023,25,Finals Week 1,2023-09-09 19:25:00,Brisbane,2,123,Port Adelaide,13,75,Gabba,Brisbane,100,3,0,48,1,2023,25
34678,2023,26,Semi-Finals,2023-09-15 19:50:00,Melbourne,11,71,Carlton,3,73,M.C.G.,Carlton,100,4,0,-2,0,2023,26
34679,2023,26,Semi-Finals,2023-09-16 19:40:00,Port Adelaide,13,70,Greater Western Sydney,9,93,Adelaide Oval,Greater Western Sydney,100,4,0,-23,0,2023,26
35045,2023,27,Preliminary Finals,2023-09-22 19:50:00,Collingwood,4,58,Greater Western Sydney,9,57,M.C.G.,Collingwood,100,5,0,1,1,2023,27
35046,2023,27,Preliminary Finals,2023-09-23 17:15:00,Brisbane,2,79,Carlton,3,63,Gabba,Brisbane,100,5,0,16,1,2023,27
34682,2023,28,Grand Final,2023-09-30 14:30:00,Collingwood,4,90,Brisbane,2,86,M.C.G.,Collingwood,100,6,1,4,1,2023,28
35700,2024,0,Opening Round,2024-03-07 19:30:00,Sydney,16,86,Melbourne,11,64,S.C.G.,Sydney,100,0,0,22,1,2024,0
35701,2024,0,Opening Round,2024-03-08 19:40:00,Brisbane,2,85,Carlton,3,86,Gabba,Carlton,100,0,0,-1,0,2024,0
35702,2024,0,Opening Round,2024-03-09 16:20:00,Gold Coast,8,99,Richmond,14,60,Carrara,Gold Coast,100,0,0,39,1,2024,0
35703,2024,0,Opening Round,2024-03-09 19:30:00,Greater Western Sydney,9,114,Collingwood,4,82,Sydney Showground,Greater Western Sydney,100,0,0,32,1,2024,0
35704,2024,1,Round 1,2024-03-14 19:30:00,Carlton,3,86,Richmond,14,81,M.C.G.,Carlton,100,0,0,5,1,2024,1
35705,2024,1,Round 1,2024-03-15 19:40:00,Collingwood,4,69,Sydney,16,102,M.C.G.,Sydney,100,0,0,-33,0,2024,1
35706,2024,1,Round 1,2024-03-16 13:45:00,Essendon,5,107,Hawthorn,10,83,M.C.G.,Essendon,100,0,0,24,1,2024,1
35707,2024,1,Round 1,2024-03-16 16:35:00,Greater Western Sydney,9,121,North Melbourne,12,82,Sydney Showground,Greater Western Sydney,100,0,0,39,1,2024,1
35708,2024,1,Round 1,2024-03-16 19:30:00,Geelong,7,76,St Kilda,15,68,Kardinia Park,Geelong,100,0,0,8,1,2024,1
35709,2024,1,Round 1,2024-03-16 20:10:00,Gold Coast,8,60,Adelaide,1,54,Carrara,Gold Coast,100,0,0,6,1,2024,1
35710,2024,1,Round 1,2024-03-17 13:00:00,Melbourne,11,109,Western Bulldogs,18,64,M.C.G.,Melbourne,100,0,0,45,1,2024,1
35711,2024,1,Round 1,2024-03-17 16:00:00,Port Adelaide,13,120,West Coast,17,70,Adelaide Oval,Port Adelaide,100,0,0,50,1,2024,1
35712,2024,1,Round 1,2024-03-17 18:50:00,Fremantle,6,93,Brisbane,2,70,Perth Stadium,Fremantle,100,0,0,23,1,2024,1
35713,2024,2,Round 2,2024-03-21 19:30:00,St Kilda,15,94,Collingwood,4,79,M.C.G.,St Kilda,100,0,0,15,1,2024,2
35714,2024,2,Round 2,2024-03-22 19:40:00,Adelaide,1,77,Geelong,7,96,Adelaide Oval,Geelong,100,0,0,-19,0,2024,2
35715,2024,2,Round 2,2024-03-23 13:45:00,North Melbourne,12,76,Fremantle,6,102,Docklands,Fremantle,100,0,0,-26,0,2024,2
35716,2024,2,Round 2,2024-03-23 16:35:00,Hawthorn,10,38,Melbourne,11,93,M.C.G.,Melbourne,100,0,0,-55,0,2024,2
35717,2024,2,Round 2,2024-03-23 19:30:00,Sydney,16,131,Essendon,5,101,S.C.G.,Sydney,100,0,0,30,1,2024,2
35718,2024,2,Round 2,2024-03-24 13:00:00,Western Bulldogs,18,115,Gold Coast,8,67,Eureka Stadium,Western Bulldogs,100,0,0,48,1,2024,2
35719,2024,2,Round 2,2024-03-24 16:00:00,Richmond,14,92,Port Adelaide,13,122,M.C.G.,Port Adelaide,100,0,0,-30,0,2024,2
35720,2024,2,Round 2,2024-03-24 18:50:00,West Coast,17,43,Greater Western Sydney,9,108,Perth Stadium,Greater Western Sydney,100,0,0,-65,0,2024,2
35721,2024,3,Round 3,2024-03-28 19:30:00,Brisbane,2,72,Collingwood,4,92,Gabba,Collingwood,100,0,0,-20,0,2024,3
35722,2024,3,Round 3,2024-03-29 16:20:00,North Melbourne,12,81,Carlton,3,137,Docklands,Carlton,100,0,0,-56,0,2024,3
35723,2024,3,Round 3,2024-03-29 19:30:00,Fremantle,6,69,Adelaide,1,34,Perth Stadium,Fremantle,100,0,0,35,1,2024,3
35724,2024,3,Round 3,2024-03-30 16:20:00,Essendon,5,71,St Kilda,15,67,Docklands,Essendon,100,0,0,4,1,2024,3
35725,2024,3,Round 3,2024-03-30 19:30:00,Port Adelaide,13,89,Melbourne,11,96,Adelaide Oval,Melbourne,100,0,0,-7,0,2024,3
35726,2024,3,Round 3,2024-03-31 13:00:00,Western Bulldogs,18,106,West Coast,17,30,Docklands,Western Bulldogs,100,0,0,76,1,2024,3
35727,2024,3,Round 3,2024-03-31 16:00:00,Richmond,14,82,Sydney,16,77,M.C.G.,Richmond,100,0,0,5,1,2024,3
35728,2024,3,Round 3,2024-04-01 15:20:00,Hawthorn,10,70,Geelong,7,106,M.C.G.,Geelong,100,0,0,-36,0,2024,3
35729,2024,4,Round 4,2024-04-04 19:40:00,Adelaide,1,63,Melbourne,11,78,Adelaide Oval,Melbourne,100,0,0,-15,0,2024,4
35730,2024,4,Round 4,2024-04-05 17:10:00,Brisbane,2,112,North Melbourne,12,42,Norwood Oval,Brisbane,100,0,0,70,1,2024,4
35731,2024,4,Round 4,2024-04-05 20:10:00,Port Adelaide,13,111,Essendon,5,42,Adelaide Oval,Port Adelaide,100,0,0,69,1,2024,4
35732,2024,4,Round 4,2024-04-06 13:30:00,West Coast,17,78,Sydney,16,104,Adelaide Hills,Sydney,100,0,0,-26,0,2024,4
35733,2024,4,Round 4,2024-04-06 16:20:00,Fremantle,6,63,Carlton,3,73,Adelaide Oval,Carlton,100,0,0,-10,0,2024,4
35734,2024,4,Round 4,2024-04-06 20:10:00,Western Bulldogs,18,91,Geelong,7,95,Adelaide Oval,Geelong,100,0,0,-4,0,2024,4
35735,2024,4,Round 4,2024-04-07 12:30:00,Gold Coast,8,89,Greater Western Sydney,9,117,Adelaide Hills,Greater Western Sydney,100,0,0,-28,0,2024,4
35736,2024,4,Round 4,2024-04-07 15:20:00,Richmond,14,60,St Kilda,15,67,Norwood Oval,St Kilda,100,0,0,-7,0,2024,4
35737,2024,4,Round 4,2024-04-07 17:10:00,Collingwood,4,77,Hawthorn,10,72,Adelaide Oval,Collingwood,100,0,0,5,1,2024,4
35738,2024,5,Round 5,2024-04-11 19:30:00,Melbourne,11,60,Brisbane,2,82,M.C.G.,Brisbane,100,0,0,-22,0,2024,5
35739,2024,5,Round 5,2024-04-12 19:40:00,Western Bulldogs,18,67,Essendon,5,96,Docklands,Essendon,100,0,0,-29,0,2024,5
35740,2024,5,Round 5,2024-04-13 13:45:00,Greater Western Sydney,9,80,St Kilda,15,79,Manuka Oval,Greater Western Sydney,100,0,0,1,1,2024,5
35741,2024,5,Round 5,2024-04-13 16:35:00,Carlton,3,98,Adelaide,1,100,Docklands,Adelaide,100,0,0,-2,0,2024,5
35742,2024,5,Round 5,2024-04-13 19:30:00,Gold Coast,8,109,Hawthorn,10,56,Carrara,Gold Coast,100,0,0,53,1,2024,5
35743,2024,5,Round 5,2024-04-13 19:30:00,Port Adelaide,13,66,Fremantle,6,63,Adelaide Oval,Port Adelaide,100,0,0,3,1,2024,5
35744,2024,5,Round 5,2024-04-14 13:00:00,Geelong,7,139,North Melbourne,12,64,Kardinia Park,Geelong,100,0,0,75,1,2024,5
35745,2024,5,Round 5,2024-04-14 16:00:00,West Coast,17,109,Richmond,14,70,Perth Stadium,West Coast,100,0,0,39,1,2024,5
35746,2024,6,Round 6,2024-04-18 19:30:00,St Kilda,15,64,Western Bulldogs,18,124,Docklands,Western Bulldogs,100,0,0,-60,0,2024,6
35747,2024,6,Round 6,2024-04-19 19:40:00,Adelaide,1,75,Essendon,5,78,Adelaide Oval,Essendon,100,0,0,-3,0,2024,6
35748,2024,6,Round 6,2024-04-20 13:45:00,Collingwood,4,123,Port Adelaide,13,81,M.C.G.,Collingwood,100,0,0,42,1,2024,6
