date,season,round_number,home_team,away_team,venue,home_elo,away_elo,elo_diff,elo_prob,home_form_5,home_form_10,away_form_5,away_form_10,home_avg_margin_5,away_avg_margin_5,home_avg_score_5,away_avg_score_5,home_avg_conceded_5,away_avg_conceded_5,home_streak,away_streak,h2h_home_wins_5,h2h_avg_margin_5,home_venue_win_rate,away_venue_win_rate,is_home_ground,days_rest_home,days_rest_away,home_win,margin
2021-06-12 19:25:00,2021,13,St Kilda,Adelaide,Cazaly's Stadium,1478.1,1391.15,126.95,0.675,0.4,0.4,0.2,0.3,-22.4,-22.2,62.8,73.2,85.2,95.4,-1,-2,1.0,-26.8,,,0,7.0,7.0,0,-6
2021-06-13 15:20:00,2021,13,North Melbourne,Greater Western Sydney,Bellerive Oval,1320.07,1512.21,-152.13,0.2941,0.2,0.1,0.6,0.5,-26.6,3.4,74.6,90.8,101.2,87.4,-2,-1,2.0,-7.8,0.5,1.0,0,14.0,15.0,0,0
2021-06-13 19:20:00,2021,13,West Coast,Richmond,Perth Stadium,1567.85,1635.71,-27.85,0.46,0.6,0.6,0.6,0.5,11.6,-4.0,89.4,91.6,77.8,95.6,1,2,2.0,14.2,0.8276,1.0,0,7.0,7.0,1,4
2021-06-14 15:20:00,2021,13,Melbourne,Collingwood,S.C.G.,1608.03,1453.31,194.72,0.7542,0.8,0.9,0.4,0.2,16.8,-3.6,88.0,64.6,71.2,68.2,2,1,1.0,-12.0,1.0,0.3333,0,9.0,8.0,0,-17
2021-06-18 19:50:00,2021,14,Geelong,Western Bulldogs,Kardinia Park,1645.58,1614.98,70.6,0.6002,1.0,0.8,0.8,0.8,29.8,29.2,91.6,99.8,61.8,70.6,5,1,3.0,12.0,0.875,0.0,0,8.0,12.0,1,5
2021-06-19 13:45:00,2021,14,Gold Coast,Port Adelaide,Carrara,1353.8,1604.61,-210.81,0.2291,0.2,0.3,0.6,0.6,-21.2,11.2,64.8,85.8,86.0,74.6,-1,-1,0.0,-62.4,0.2759,0.8333,0,6.0,8.0,0,-50
2021-06-19 16:35:00,2021,14,North Melbourne,Brisbane,Bellerive Oval,1326.25,1627.84,-261.59,0.1816,0.2,0.1,0.8,0.8,-20.6,33.4,78.8,105.0,99.4,71.6,-3,-1,2.0,4.8,0.4286,,0,6.0,14.0,0,-23
2021-06-19 19:25:00,2021,14,Greater Western Sydney,Carlton,Sydney Showground,1506.03,1409.51,136.52,0.6869,0.4,0.5,0.2,0.4,-10.0,-12.6,88.4,79.2,98.4,91.8,-2,-2,4.0,53.6,0.7273,0.0,0,6.0,13.0,1,36
2021-06-20 15:20:00,2021,14,Hawthorn,Essendon,York Park,1386.24,1461.5,-35.26,0.4494,0.2,0.2,0.6,0.5,-13.4,10.8,73.6,97.0,87.0,86.2,1,-1,3.0,-1.4,0.6667,,0,8.0,14.0,0,-13
2021-06-24 19:30:00,2021,15,Brisbane,Geelong,Gabba,1633.29,1657.57,15.72,0.5226,0.8,0.8,1.0,0.8,33.2,18.2,99.6,83.0,66.4,64.8,1,6,1.0,-21.8,0.7647,0.7143,0,5.0,5.0,1,44
2021-06-25 19:50:00,2021,15,Richmond,St Kilda,M.C.G.,1619.51,1457.85,201.66,0.7615,0.6,0.5,0.2,0.4,7.8,-25.4,95.2,62.2,87.4,87.6,-1,-2,4.0,35.6,0.75,0.4,0,12.0,13.0,0,-40
2021-06-26 13:45:00,2021,15,Collingwood,Fremantle,Docklands,1475.93,1451.54,64.4,0.5916,0.4,0.3,0.4,0.5,-3.8,-10.4,61.8,71.4,65.6,81.8,2,1,3.0,14.8,0.75,0.0,0,11.0,13.0,0,-12
2021-06-26 13:45:00,2021,15,North Melbourne,Gold Coast,Bellerive Oval,1320.81,1346.93,13.88,0.52,0.2,0.1,0.2,0.3,-21.6,-29.4,72.6,60.2,94.2,89.6,-4,-2,2.0,-14.8,0.375,,0,6.0,7.0,1,9
2021-06-26 16:35:00,2021,15,Port Adelaide,Sydney,Adelaide Oval,1611.48,1477.97,173.51,0.7308,0.6,0.7,0.6,0.5,11.4,4.2,84.6,79.8,73.2,75.6,1,-1,4.0,11.4,0.6061,0.3333,0,7.0,14.0,1,10
2021-06-26 19:25:00,2021,15,Essendon,Melbourne,M.C.G.,1474.98,1585.4,-70.42,0.4,0.8,0.5,0.6,0.8,13.8,11.6,93.2,87.2,79.4,75.6,1,-1,2.0,-12.4,0.4,0.5185,0,6.0,12.0,0,-11
2021-06-27 13:10:00,2021,15,Greater Western Sydney,Hawthorn,M.C.G.,1515.42,1372.76,182.66,0.7411,0.4,0.6,0.2,0.2,-3.2,-8.4,87.4,76.2,90.6,84.6,1,-1,2.0,-8.8,0.375,0.4,0,7.0,6.0,0,-18
2021-06-27 15:20:00,2021,15,West Coast,Western Bulldogs,Perth Stadium,1584.05,1602.98,21.07,0.5303,0.6,0.6,0.6,0.7,4.8,25.0,86.8,94.0,82.0,69.0,2,-1,3.0,31.4,0.8333,0.3333,0,13.0,8.0,0,-55
2021-06-27 16:10:00,2021,15,Carlton,Adelaide,Docklands,1400.12,1411.4,28.72,0.5412,0.2,0.3,0.4,0.3,-16.6,-11.2,74.2,78.8,90.8,90.0,-3,1,1.0,-32.0,0.1,1.0,0,7.0,14.0,1,10
2021-07-01 19:20:00,2021,16,Gold Coast,Richmond,Docklands,1332.53,1596.66,-224.14,0.2158,0.2,0.3,0.4,0.5,-16.6,-1.0,62.6,82.2,79.2,83.2,-3,-2,0.0,-47.4,0.0,0.75,0,5.0,5.0,1,10
2021-07-02 19:50:00,2021,16,Geelong,Essendon,Kardinia Park,1643.25,1462.98,220.27,0.7804,0.8,0.8,0.6,0.5,5.2,10.2,79.4,91.0,74.2,80.8,-1,-1,3.0,22.6,0.8824,,0,8.0,6.0,1,41
2021-07-03 13:45:00,2021,16,Melbourne,Greater Western Sydney,M.C.G.,1597.41,1493.19,144.22,0.6964,0.6,0.8,0.4,0.5,8.6,-6.0,82.0,85.2,73.4,91.2,1,-1,3.0,4.6,0.5556,0.3333,0,6.0,6.0,0,-9
2021-07-03 16:35:00,2021,16,Adelaide,Brisbane,Adelaide Oval,1397.64,1647.61,-209.98,0.2299,0.4,0.2,0.8,0.9,-7.2,27.4,78.2,93.6,85.4,66.2,-1,2,3.0,37.0,0.4242,1.0,0,6.0,8.0,0,-52
2021-07-03 19:40:00,2021,16,Hawthorn,Port Adelaide,Docklands,1394.99,1619.56,-184.56,0.2568,0.4,0.3,0.8,0.7,-3.4,17.2,78.2,85.4,81.6,68.2,1,2,3.0,-1.0,0.8333,1.0,0,6.0,7.0,0,-34
2021-07-03 19:40:00,2021,16,Fremantle,Carlton,M.C.G.,1469.29,1413.88,95.41,0.634,0.6,0.5,0.4,0.3,-6.6,-9.4,77.4,77.2,84.0,86.6,2,1,2.0,6.6,0.3333,0.3333,0,7.0,6.0,0,-16
2021-07-04 13:10:00,2021,16,Sydney,West Coast,Kardinia Park,1469.9,1568.14,-58.25,0.417,0.4,0.4,0.4,0.6,-3.8,-12.2,79.6,74.2,83.4,86.4,-2,-1,3.0,5.8,0.0,0.0,0,7.0,6.0,1,92
2021-07-04 15:20:00,2021,16,Collingwood,St Kilda,M.C.G.,1458.18,1480.69,17.49,0.5252,0.4,0.3,0.4,0.4,-0.2,-13.2,69.2,65.2,69.4,78.4,-1,1,3.0,14.0,0.5,0.4,0,8.0,8.0,0,-9
2021-07-04 16:40:00,2021,16,Western Bulldogs,North Melbourne,Docklands,1618.89,1335.21,323.69,0.8657,0.6,0.7,0.2,0.2,32.2,-21.2,94.4,69.6,62.2,90.8,1,1,3.0,31.4,0.7143,0.2143,0,7.0,8.0,1,29
2021-07-08 19:40:00,2021,17,Port Adelaide,Melbourne,Adelaide Oval,1627.26,1576.51,90.75,0.6277,0.8,0.7,0.6,0.7,23.8,7.0,91.0,74.0,67.2,67.0,3,-1,3.0,4.8,0.6061,0.75,0,5.0,5.0,0,-31
2021-07-09 19:50:00,2021,17,Essendon,Adelaide,Docklands,1456.39,1390.74,105.66,0.6475,0.4,0.5,0.2,0.2,-12.4,-17.8,74.2,70.8,86.6,88.6,-2,-2,3.0,-14.4,0.875,0.6667,0,7.0,6.0,1,63
2021-07-10 13:45:00,2021,17,Hawthorn,Fremantle,York Park,1387.29,1450.27,-22.98,0.467,0.4,0.3,0.4,0.4,-5.6,-10.2,76.2,73.0,81.8,83.2,-1,-1,3.0,22.2,0.5714,0.0,0,6.0,6.0,0,-62
2021-07-10 16:35:00,2021,17,Carlton,Geelong,M.C.G.,1432.9,1649.84,-176.94,0.2653,0.4,0.4,0.8,0.8,-10.8,6.6,76.0,80.8,86.8,74.2,2,1,2.0,-28.0,0.375,0.5625,0,6.0,7.0,0,-26
2021-07-10 19:25:00,2021,17,Brisbane,St Kilda,Carrara,1654.51,1496.45,198.06,0.7577,0.8,0.9,0.6,0.5,32.2,10.8,95.4,72.6,63.2,61.8,3,2,2.0,-11.2,0.8571,0.6,0,7.0,6.0,0,-32
2021-07-11 12:40:00,2021,17,Greater Western Sydney,Gold Coast,Eureka Stadium,1514.08,1356.05,198.03,0.7577,0.4,0.5,0.4,0.4,-7.4,-7.8,79.4,66.6,86.8,74.4,1,1,5.0,78.2,,,0,7.0,9.0,0,-1
2021-07-11 15:20:00,2021,17,Western Bulldogs,Sydney,Docklands,1622.92,1487.39,175.53,0.7331,0.6,0.7,0.6,0.5,15.8,15.0,87.2,86.4,71.4,71.4,2,1,3.0,3.0,0.7857,0.6667,0,6.0,7.0,0,-19
2021-07-11 16:10:00,2021,17,Richmond,Collingwood,M.C.G.,1573.14,1442.43,170.71,0.7276,0.4,0.4,0.4,0.3,2.6,-1.8,80.8,69.8,78.2,71.6,-3,-2,2.0,-4.6,0.7188,0.4706,0,9.0,7.0,0,-16
2021-07-12 19:40:00,2021,17,West Coast,North Melbourne,Perth Stadium,1550.65,1331.18,259.48,0.8166,0.4,0.5,0.2,0.2,-27.4,-12.6,64.0,71.6,91.4,84.2,-2,-1,4.0,19.8,0.8065,0.0,0,8.0,8.0,0,-10
2021-07-15 20:10:00,2021,18,Fremantle,Geelong,Perth Stadium,1464.28,1657.8,-153.52,0.2924,0.6,0.4,0.8,0.8,11.4,9.8,80.8,82.6,69.4,72.8,1,2,1.0,-35.0,0.5769,0.25,0,5.0,5.0,0,-69
2021-07-16 20:05:00,2021,18,Richmond,Brisbane,Carrara,1551.31,1631.78,-40.47,0.442,0.2,0.4,0.6,0.8,-6.2,13.0,72.8,82.2,79.0,69.2,-4,-1,3.0,14.4,1.0,0.75,0,5.0,6.0,1,20
2021-07-17 13:45:00,2021,18,St Kilda,Port Adelaide,Docklands,1519.18,1608.43,-49.26,0.4296,0.6,0.6,0.6,0.6,13.2,8.4,74.0,79.0,60.8,70.6,3,-1,1.0,-26.6,0.3529,1.0,0,6.0,8.0,0,-13
2021-07-17 16:35:00,2021,18,Gold Coast,Western Bulldogs,Carrara,1378.78,1600.93,-182.15,0.2595,0.4,0.4,0.6,0.6,-15.0,17.6,57.0,87.4,72.0,69.8,2,-1,1.0,-25.0,0.2857,0.625,0,6.0,6.0,0,-11
2021-07-17 19:25:00,2021,18,Melbourne,Hawthorn,M.C.G.,1595.34,1373.28,262.07,0.8188,0.6,0.7,0.4,0.2,7.6,-10.6,73.8,70.2,66.2,80.8,1,-2,4.0,12.8,0.5185,0.4286,0,8.0,7.0,0,0
2021-07-18 12:35:00,2021,18,North Melbourne,Essendon,Carrara,1355.68,1466.97,-71.29,0.3988,0.4,0.3,0.4,0.5,-6.6,-3.0,72.0,73.6,78.6,76.6,1,1,0.0,-33.2,0.2,0.2857,0,5.0,8.0,0,-18
2021-07-18 15:20:00,2021,18,Collingwood,Carlton,M.C.G.,1464.26,1424.94,79.32,0.6122,0.6,0.4,0.4,0.4,3.4,-11.6,77.0,69.2,73.6,80.8,1,-1,5.0,21.6,0.5,0.3529,0,6.0,7.0,0,-29
2021-07-18 16:40:00,2021,18,Adelaide,West Coast,Adelaide Oval,1380.16,1526.15,-105.99,0.352,0.2,0.2,0.4,0.5,-24.8,-26.2,58.4,61.8,83.2,88.0,-3,-3,1.0,-15.0,0.3939,1.0,0,8.0,5.0,0,-42
2021-07-18 18:10:00,2021,18,Greater Western Sydney,Sydney,Carrara,1491.35,1509.38,21.97,0.5316,0.4,0.5,0.6,0.6,5.2,14.4,79.2,82.2,74.0,67.8,-1,2,4.0,10.6,0.8,0.0,0,7.0,7.0,0,-26
2021-07-23 19:10:00,2021,19,Port Adelaide,Collingwood,Docklands,1621.32,1445.89,215.43,0.7756,0.8,0.7,0.4,0.4,15.2,-3.4,75.6,73.8,60.4,77.2,1,-1,3.0,-9.2,1.0,0.6,0,6.0,5.0,1,28
2021-07-24 13:45:00,2021,19,Carlton,North Melbourne,Docklands,1443.3,1343.71,139.59,0.6907,0.6,0.4,0.4,0.3,-1.4,-10.2,72.8,68.0,74.2,78.2,1,-1,1.0,-44.2,0.2222,0.1538,0,5.0,6.0,0,-39
2021-07-24 15:10:00,2021,19,Brisbane,Gold Coast,Gabba,1615.04,1371.0,284.04,0.8369,0.6,0.7,0.4,0.3,13.4,-11.8,84.4,63.0,71.0,74.8,-2,-1,5.0,52.4,0.7879,0.0,0,7.0,6.0,1,49
2021-07-24 16:35:00,2021,19,West Coast,St Kilda,Perth Stadium,1536.72,1506.29,70.43,0.6,0.4,0.5,0.6,0.5,-22.2,12.4,62.4,69.6,84.6,57.2,1,-1,3.0,3.6,0.7812,0.0,0,5.0,7.0,1,8
2021-07-24 19:25:00,2021,19,Melbourne,Western Bulldogs,M.C.G.,1585.78,1608.71,17.06,0.5245,0.4,0.6,0.6,0.7,3.2,14.2,70.2,86.8,67.0,72.6,-1,1,3.0,18.2,0.5,0.4,0,7.0,7.0,0,-20
2021-07-24 19:40:00,2021,19,Adelaide,Hawthorn,Docklands,1369.6,1382.84,26.76,0.5384,0.2,0.2,0.2,0.2,-32.2,-18.2,55.0,68.2,87.2,86.4,-4,-3,1.0,-14.0,0.5,0.6,0,6.0,7.0,1,19
2021-07-25 12:30:00,2021,19,Sydney,Fremantle,Carrara,1525.33,1455.5,109.83,0.653,0.6,0.6,0.6,0.4,17.8,3.2,83.4,74.0,65.6,70.8,3,-1,2.0,25.8,0.2,0.4286,0,6.0,9.0,1,40
2021-07-25 15:20:00,2021,19,Geelong,Richmond,M.C.G.,1666.57,1568.05,138.52,0.6894,0.8,0.9,0.2,0.4,19.4,-10.0,80.2,69.4,60.8,79.4,3,1,2.0,10.8,0.5882,0.697,0,9.0,8.0,1,38
2021-07-25 18:10:00,2021,19,Essendon,Greater Western Sydney,Carrara,1478.93,1475.4,43.53,0.5623,0.6,0.6,0.4,0.4,8.4,0.0,75.2,74.8,66.8,74.8,2,-2,2.0,-7.4,0.375,0.6667,0,7.0,7.0,0,-13
2021-07-30 19:50:00,2021,20,St Kilda,Carlton,Docklands,1494.29,1422.58,111.71,0.6554,0.6,0.4,0.6,0.4,12.0,-2.0,74.8,75.0,62.8,77.0,-2,-1,4.0,20.8,0.3529,0.2,0,6.0,6.0,0,-31
2021-07-31 12:20:00,2021,20,Western Bulldogs,Adelaide,Eureka Stadium,1624.45,1383.45,281.0,0.8345,0.8,0.7,0.2,0.3,19.2,-29.6,88.2,62.2,69.0,91.8,2,1,3.0,2.0,1.0,0.0,0,6.0,6.0,1,49
2021-07-31 13:15:00,2021,20,North Melbourne,Geelong,Bellerive Oval,1364.43,1675.89,-271.46,0.1733,0.6,0.4,0.8,0.9,2.2,26.0,82.2,82.6,80.0,56.6,1,4,0.0,-35.8,0.375,,0,6.0,5.0,0,-20
2021-07-31 16:15:00,2021,20,Collingwood,West Coast,M.C.G.,1439.16,1548.72,-69.56,0.4012,0.2,0.3,0.4,0.5,-12.4,-21.4,71.6,64.2,84.0,85.6,-2,2,2.0,-22.6,0.4848,0.6667,0,7.0,6.0,1,45
2021-08-01 12:10:00,2021,20,Gold Coast,Melbourne,Docklands,1366.1,1570.04,-163.94,0.2801,0.4,0.3,0.4,0.5,-11.6,2.6,71.0,70.6,82.6,68.0,-2,-2,0.0,-43.6,0.5,1.0,0,7.0,7.0,0,-98
2021-08-01 14:10:00,2021,20,Hawthorn,Brisbane,York Park,1369.0,1619.93,-210.94,0.2289,0.2,0.2,0.6,0.7,-19.4,18.6,70.2,94.8,89.6,76.2,-4,1,1.0,-21.4,0.5,1.0,0,7.0,7.0,1,12
2021-08-01 15:10:00,2021,20,Essendon,Sydney,M.C.G.,1462.06,1535.74,-33.68,0.4517,0.4,0.6,0.8,0.7,3.2,33.4,68.6,92.8,65.4,59.4,-1,4,3.0,10.2,0.4,0.6,0,6.0,7.0,0,-7
2021-08-01 17:10:00,2021,20,Fremantle,Richmond,Perth Stadium,1445.09,1558.73,-73.64,0.3956,0.4,0.4,0.2,0.4,-10.2,-16.8,70.4,64.6,80.6,81.4,-2,-1,1.0,-46.2,0.5556,0.6667,0,7.0,7.0,1,4
2021-08-01 18:10:00,2021,20,Greater Western Sydney,Port Adelaide,Docklands,1492.27,1628.05,-95.78,0.3656,0.4,0.4,0.8,0.7,-4.6,10.8,67.6,78.8,72.2,68.0,1,2,4.0,11.2,0.3333,1.0,0,7.0,8.0,0,-27
2021-08-06 19:50:00,2021,21,Geelong,Greater Western Sydney,Kardinia Park,1681.09,1481.31,239.78,0.799,1.0,0.9,0.4,0.4,38.8,-6.4,85.0,67.8,46.2,74.2,5,-1,2.0,13.8,0.8889,1.0,0,6.0,5.0,0,-19
2021-08-07 13:45:00,2021,21,Carlton,Gold Coast,Docklands,1442.25,1357.7,124.55,0.6719,0.6,0.5,0.4,0.3,2.2,-29.4,80.8,64.4,78.6,93.8,1,-3,4.0,20.2,0.3,0.3333,0,7.0,6.0,0,-19
2021-08-07 16:35:00,2021,21,Richmond,North Melbourne,M.C.G.,1540.6,1359.24,221.36,0.7815,0.2,0.3,0.4,0.3,-9.6,-3.6,70.4,76.2,80.0,79.8,-2,-1,3.0,-1.6,0.6562,0.0,0,5.0,7.0,1,33
2021-08-07 19:40:00,2021,21,St Kilda,Sydney,Docklands,1474.63,1549.29,-34.66,0.4503,0.4,0.4,1.0,0.7,-2.2,36.8,78.6,100.4,80.8,63.6,-3,5,1.0,-22.8,0.3529,1.0,0,7.0,6.0,1,29
2021-08-07 19:40:00,2021,21,Adelaide,Port Adelaide,Adelaide Oval,1378.48,1639.02,-220.54,0.2193,0.2,0.3,0.8,0.8,-37.4,14.2,58.8,82.6,96.2,68.4,-1,3,2.0,-31.6,0.375,0.625,0,7.0,6.0,0,-4
2021-08-08 14:10:00,2021,21,Hawthorn,Collingwood,M.C.G.,1392.13,1457.12,-24.99,0.4641,0.2,0.3,0.4,0.4,-20.6,-1.0,70.6,73.8,91.2,74.8,1,1,3.0,2.4,0.381,0.5,0,7.0,7.0,1,19
2021-08-08 15:20:00,2021,21,Western Bulldogs,Essendon,Docklands,1629.42,1448.51,220.9,0.781,0.8,0.7,0.4,0.5,18.0,4.0,89.6,77.6,71.6,73.6,3,-2,5.0,47.4,0.7143,0.8571,0,8.0,7.0,0,-13
2021-08-08 17:10:00,2021,21,Fremantle,Brisbane,Perth Stadium,1463.23,1596.8,-93.58,0.3685,0.4,0.5,0.4,0.6,-11.8,7.4,63.2,92.0,75.0,84.6,1,-1,1.0,-29.4,0.5714,0.0,0,7.0,7.0,0,-64
2021-08-09 20:10:00,2021,21,West Coast,Melbourne,Perth Stadium,1530.75,1578.45,-7.69,0.4889,0.4,0.4,0.4,0.5,-19.4,20.0,64.6,82.6,84.0,62.6,-1,1,4.0,21.0,0.7879,0.0,0,9.0,8.0,0,-9
2021-08-13 19:50:00,2021,22,Greater Western Sydney,Richmond,Docklands,1505.28,1547.15,-1.88,0.4973,0.4,0.4,0.4,0.4,-4.4,-1.0,71.8,74.8,76.2,75.8,1,1,2.0,-11.8,0.0,0.5,0,7.0,6.0,1,39
2021-08-14 13:45:00,2021,22,Hawthorn,Western Bulldogs,York Park,1408.21,1605.99,-157.78,0.2874,0.4,0.4,0.6,0.6,-10.0,9.6,79.4,84.8,89.4,75.2,2,-1,2.0,-1.2,0.5556,,0,5.0,5.0,1,27
2021-08-14 16:35:00,2021,22,Geelong,St Kilda,Kardinia Park,1657.12,1491.12,206.0,0.766,0.8,0.8,0.4,0.5,26.8,1.8,78.4,83.2,51.6,81.4,-1,1,5.0,38.4,0.8421,0.0,0,7.0,6.0,1,14
2021-08-14 16:35:00,2021,22,Port Adelaide,Carlton,Adelaide Oval,1645.6,1422.09,263.51,0.8201,0.8,0.8,0.4,0.4,8.2,-4.8,76.2,76.2,68.0,81.0,4,-1,5.0,31.6,0.6562,0.0,0,6.0,7.0,1,95
2021-08-14 19:25:00,2021,22,Brisbane,Collingwood,Gabba,1607.86,1441.05,206.81,0.7668,0.4,0.6,0.4,0.4,9.8,-3.0,93.4,77.2,83.6,80.2,1,-1,2.0,-18.2,0.8182,0.5556,0,6.0,6.0,1,85
2021-08-14 19:40:00,2021,22,North Melbourne,Sydney,Docklands,1352.68,1532.8,-140.12,0.3086,0.4,0.3,0.8,0.7,-4.4,12.6,71.6,89.6,76.0,77.0,-2,-1,1.0,-12.4,0.2308,0.6667,0,7.0,7.0,0,-14
2021-08-15 14:10:00,2021,22,Melbourne,Adelaide,M.C.G.,1593.12,1371.9,261.21,0.8181,0.6,0.6,0.2,0.2,23.6,-27.8,86.0,57.2,62.4,85.0,2,-2,3.0,30.4,0.4815,0.0,0,5.0,7.0,1,41
2021-08-15 15:20:00,2021,22,Gold Coast,Essendon,Kardinia Park,1377.86,1471.94,-54.09,0.4228,0.4,0.4,0.6,0.5,-27.6,14.8,64.2,85.6,91.8,70.8,1,1,0.0,-18.6,0.0,0.0,0,8.0,7.0,0,-68
2021-08-15 17:10:00,2021,22,Fremantle,West Coast,Perth Stadium,1452.17,1516.08,-23.91,0.4656,0.4,0.4,0.4,0.4,-21.4,-2.8,61.2,72.0,82.6,74.8,-1,-2,0.0,-50.2,0.5517,0.7647,0,7.0,5.0,1,15
2021-08-20 19:50:00,2021,23,Western Bulldogs,Port Adelaide,Docklands,1584.61,1651.0,-26.39,0.4621,0.6,0.6,1.0,0.8,8.0,33.4,80.2,93.2,72.2,59.8,-2,5,2.0,-14.0,0.6154,1.0,0,6.0,6.0,0,-2
2021-08-21 13:35:00,2021,23,Richmond,Hawthorn,M.C.G.,1532.07,1429.59,142.49,0.6943,0.4,0.3,0.6,0.5,-5.6,7.8,74.0,83.0,79.6,75.2,-1,3,4.0,15.4,0.6562,0.381,0,7.0,6.0,0,0
2021-08-21 13:45:00,2021,23,Sydney,Gold Coast,Docklands,1542.06,1365.17,216.89,0.777,0.8,0.7,0.2,0.3,11.6,-41.4,92.0,57.2,80.4,98.6,1,-1,2.0,2.6,0.75,0.5,0,6.0,5.0,1,87
2021-08-21 16:35:00,2021,23,Brisbane,West Coast,Gabba,1614.85,1500.05,154.8,0.7091,0.6,0.6,0.4,0.4,33.2,-3.8,109.2,72.8,76.0,76.6,2,-3,2.0,-13.8,0.8235,0.6667,0,6.0,5.0,1,38
2021-08-21 19:25:00,2021,23,Geelong,Melbourne,Kardinia Park,1664.14,1598.57,105.56,0.6474,0.8,0.8,0.6,0.6,24.4,25.6,81.4,89.6,57.0,64.0,1,3,3.0,6.2,0.85,0.0,0,7.0,6.0,0,-4
2021-08-21 19:40:00,2021,23,Carlton,Greater Western Sydney,Docklands,1416.69,1520.36,-63.67,0.4094,0.4,0.4,0.6,0.5,-18.6,3.6,76.4,80.2,95.0,76.6,-2,2,1.0,-48.4,0.3,0.25,0,7.0,7.0,0,-14
2021-08-22 12:15:00,2021,23,St Kilda,Fremantle,Bellerive Oval,1484.1,1468.2,55.9,0.5798,0.2,0.4,0.4,0.5,-7.4,-30.8,78.4,55.4,85.8,86.2,-1,1,2.0,-5.8,0.0,,0,7.0,6.0,1,58
2021-08-22 15:20:00,2021,23,Essendon,Collingwood,M.C.G.,1484.63,1434.05,90.58,0.6275,0.6,0.5,0.2,0.4,15.8,-23.2,88.4,71.2,72.6,94.4,2,-2,2.0,1.6,0.4286,0.4706,0,7.0,7.0,1,38
2021-08-22 16:40:00,2021,23,Adelaide,North Melbourne,Adelaide Oval,1366.45,1343.42,63.03,0.5897,0.2,0.2,0.2,0.3,-23.4,-9.2,65.6,73.0,89.0,82.2,-3,-3,2.0,-18.0,0.3438,0.0,0,7.0,7.0,1,44
2021-08-27 19:50:00,2021,24,Port Adelaide,Geelong,Adelaide Oval,1664.86,1644.71,60.15,0.5857,1.0,0.9,0.6,0.7,31.2,9.8,91.6,76.8,60.4,67.0,6,-1,2.0,-17.6,0.6875,0.5,0,7.0,6.0,1,43
2021-08-28 15:20:00,2021,24,Sydney,Greater Western Sydney,York Park,1548.75,1532.64,56.11,0.58,0.8,0.7,0.8,0.6,23.8,11.6,99.6,83.6,75.8,72.0,2,3,2.0,4.4,,,0,7.0,6.0,0,-1
2021-08-28 19:30:00,2021,24,Melbourne,Brisbane,Adelaide Oval,1617.99,1623.58,34.41,0.5494,0.8,0.6,0.8,0.7,26.4,44.8,90.0,117.0,63.6,72.2,4,3,3.0,4.8,0.75,1.0,0,7.0,7.0,1,33
2021-08-29 15:20:00,2021,24,Western Bulldogs,Essendon,York Park,1570.74,1495.8,114.94,0.6596,0.4,0.5,0.6,0.6,5.4,19.8,75.0,90.4,69.6,70.6,-3,3,4.0,36.8,0.0,1.0,0,8.0,7.0,1,49
2021-09-03 19:50:00,2021,25,Geelong,Greater Western Sydney,Perth Stadium,1632.28,1550.04,122.24,0.669,0.4,0.6,0.8,0.6,-6.4,9.2,66.4,85.2,72.8,76.0,-2,4,2.0,10.0,0.4,0.2,0,7.0,6.0,1,35
2021-09-04 19:20:00,2021,25,Brisbane,Western Bulldogs,Gabba,1610.06,1580.96,69.1,0.5982,0.6,0.6,0.4,0.6,28.4,11.2,105.0,75.0,76.6,63.8,-1,1,2.0,-1.4,0.8529,0.0,0,6.0,6.0,0,-1
2021-09-10 19:50:00,2021,26,Melbourne,Geelong,Perth Stadium,1631.51,1642.21,29.3,0.5421,1.0,0.7,0.4,0.7,37.0,-3.4,95.6,74.6,58.6,78.0,5,1,3.0,-5.0,0.25,0.5,0,13.0,7.0,1,83
2021-09-11 19:40:00,2021,26,Port Adelaide,Western Bulldogs,Adelaide Oval,1677.29,1598.9,118.39,0.6641,1.0,0.9,0.4,0.6,34.2,1.6,89.4,69.8,55.2,68.2,7,2,3.0,3.0,0.697,0.75,0,14.0,7.0,0,-71
2021-09-25 19:15:00,2021,27,Melbourne,Western Bulldogs,Perth Stadium,1645.25,1618.82,66.43,0.5945,1.0,0.7,0.6,0.6,34.0,18.4,95.0,76.2,61.0,57.8,6,3,2.0,4.4,0.5,0.5,0,14.0,13.0,1,74
2022-03-16 19:10:00,2022,1,Melbourne,Western Bulldogs,M.C.G.,1625.93,1585.32,80.61,0.614,1.0,0.8,0.6,0.6,47.0,9.0,108.6,82.0,61.6,73.0,7,-1,2.0,9.2,0.44,0.6,0,171.0,171.0,1,26
2022-03-17 19:25:00,2022,1,Carlton,Richmond,M.C.G.,1423.53,1521.0,-57.47,0.418,0.2,0.4,0.2,0.2,-27.2,-9.6,73.2,69.4,100.4,79.0,-3,-2,0.0,-27.2,0.3889,0.6333,0,207.0,208.0,1,25
2022-03-18 19:50:00,2022,1,St Kilda,Collingwood,Docklands,1497.36,1438.3,99.06,0.6388,0.4,0.5,0.2,0.3,6.8,-25.0,87.6,71.6,80.8,96.6,1,-3,2.0,-18.0,0.4667,0.4,0,208.0,208.0,0,-17
